elo_rank,elo_score,name,elo_matches,nicolinho/QRM-Gemma-2-27B,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,Skywork/Skywork-Reward-Gemma-2-27B,Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,nicolinho/QRM-Llama3.1-8B,LxzGordon/URM-LLaMa-3.1-8B,Ray2333/GRM-Llama3-8B-rewardmodel-ft,Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,RLHFlow/ArmoRM-Llama3-8B-v0.1,Ray2333/GRM-gemma2-2B-rewardmodel-ft
6426,1073,Sephiroth (Final Fantasy),834,0.40781137347221375,-12.75,-47.0,-25.5,-3.650376319885254,-0.3374967873096466,-20.21875,-10.7890625,0.053955078125,-8.3984375
6427,1073,ASEAN,1056,0.4078109562397003,-12.1875,-42.5,-25.25,-1.8851070404052734,-0.4259745180606842,-19.609375,-9.8671875,0.048828125,-8.9296875
6428,1073,Hampden–Sydney College,219,0.45340460538864136,-13.75,-45.5,-23.125,-1.826270341873169,-0.3597649335861206,-18.859375,-10.4375,0.052734375,-9.453125
6429,1073,Noala,424,0.21023987233638763,-12.75,-42.5,-21.875,-0.7753455638885498,-0.32299309968948364,-18.46875,-8.453125,0.043212890625,-8.3125
6430,1073,Game of Thrones (season 6),120,-0.24062664806842804,-13.25,-46.5,-27.0,-3.240360975265503,-0.37350529432296753,-19.359375,-10.109375,0.06591796875,-8.453125
6431,1073,Geniocracy,230,1.3576719760894775,-12.1875,-38.0,-20.5,-0.2809925079345703,-0.22448259592056274,-18.25,-9.0625,0.062255859375,-8.671875
6432,1073,Cathy Conheim,63,-0.03102448210120201,-12.6875,-44.0,-23.625,2.740121364593506,-0.4140688478946686,-18.3125,-8.8125,0.050537109375,-9.0546875
6433,1072,Divinity: Original Sin II,217,0.4762013554573059,-12.8125,-43.75,-21.5,0.17939472198486328,-0.04576025903224945,-19.3125,-9.8671875,0.06591796875,-9.546875
6434,1072,Mark Rutte,160,0.27229759097099304,-13.4375,-46.5,-24.375,-3.4736976623535156,-0.27411001920700073,-19.3125,-9.6015625,0.044921875,-9.21875
6435,1072,Furry fandom,1631,0.19504253566265106,-13.0625,-42.5,-21.625,2.4105329513549805,-0.25095102190971375,-19.0,-9.328125,0.06494140625,-6.36328125
6436,1072,James Hunt,162,0.34448710083961487,-12.25,-41.5,-23.0,-1.1145751476287842,-0.22631986439228058,-18.59375,-9.125,0.06103515625,-8.7265625
6437,1072,Mass Effect: Andromeda,74,0.17857839167118073,-13.25,-49.5,-24.75,-1.784121036529541,-0.2534005045890808,-19.78125,-11.8203125,0.061767578125,-9.7265625
6438,1072,State Farm,441,-0.09878042340278625,-12.5,-42.0,-25.0,-2.038222551345825,-0.33311545848846436,-19.5625,-8.578125,0.0576171875,-8.6484375
6439,1072,Seto Kaiba,313,0.26596617698669434,-11.9375,-42.25,-23.75,0.984135627746582,-0.22971369326114655,-20.171875,-8.9765625,0.06884765625,-7.71875
6440,1072,Killer Bean Forever,190,0.46100378036499023,-11.6875,-37.25,-24.125,-1.9272749423980713,-0.3665738105773926,-19.1875,-10.15625,0.0615234375,-8.6171875
6441,1072,Videogamedunkey,237,0.16084735095500946,-11.9375,-42.5,-23.875,-0.5256423950195312,-0.2989386022090912,-18.609375,-8.21875,0.060791015625,-6.1875
6442,1072,Dota 2,313,0.32422369718551636,-11.9375,-40.75,-25.75,0.48561763763427734,-0.31219667196273804,-19.9375,-8.984375,0.05712890625,-8.28125
6443,1072,Seattle SuperSonics,639,-0.7700155377388,-13.25,-46.75,-25.125,-3.3351151943206787,-0.3526025414466858,-20.109375,-9.0,0.06591796875,-7.77734375
6444,1071,Queer Duck: The Movie,198,-0.008742127567529678,-13.9375,-47.0,-24.25,-0.6423501968383789,-0.41597917675971985,-19.171875,-10.6015625,0.05078125,-9.1796875
6445,1071,Houston Astros,613,0.03166694566607475,-12.0625,-43.5,-25.0,-1.6308093070983887,-0.36253106594085693,-19.640625,-10.2578125,0.051513671875,-7.90625
6446,1071,Pauly Shore,43,0.05351328104734421,-12.4375,-41.5,-23.25,-2.192795991897583,-0.3353436589241028,-18.953125,-9.1015625,0.0673828125,-8.453125
6447,1071,Fortnite World Cup,53,0.004140250384807587,-12.25,-45.5,-24.375,-1.5199077129364014,-0.2242862433195114,-19.3125,-9.8359375,0.06591796875,-7.86328125
6448,1071,Aimer,191,0.6839035749435425,-11.8125,-35.25,-17.875,3.327064037322998,-0.03702758252620697,-17.21875,-7.0546875,0.07177734375,-7.4453125
6449,1071,Catholic Church,1275,0.39767947793006897,-12.625,-41.5,-23.0,2.0183534622192383,-0.15180571377277374,-19.0625,-8.59375,0.0546875,-8.1953125
6450,1071,CNN,1236,0.1488162875175476,-12.6875,-40.5,-25.625,-1.3243629932403564,-0.2563513517379761,-20.0625,-8.328125,0.05224609375,-9.0703125
6451,1071,Albrecht von Roon,164,-0.13740912079811096,-13.6875,-48.0,-24.375,-2.5926408767700195,-0.33115655183792114,-19.875,-9.9765625,0.041259765625,-9.15625
6452,1071,Divine (performer),151,0.2254377156496048,-12.125,-41.75,-18.375,3.959089756011963,0.02638910710811615,-17.421875,-7.109375,0.0712890625,-7.95703125
6453,1071,Pikmin 4,230,-0.1709703654050827,-13.0625,-46.0,-24.875,-1.2376961708068848,-0.30828380584716797,-19.859375,-10.28125,0.058349609375,-8.9296875
6454,1071,Beyblade Burst,218,0.2419026792049408,-11.9375,-43.75,-25.5,-4.672057151794434,-0.3789231479167938,-20.515625,-10.4765625,0.043212890625,-9.1640625
6455,1070,Tom Brady,1142,0.19884222745895386,-11.875,-42.75,-24.0,0.049323320388793945,-0.23803117871284485,-18.703125,-7.37109375,0.072265625,-7.25390625
6456,1070,Breakin',116,0.13045184314250946,-13.0,-42.0,-21.5,0.9546709060668945,-0.27752208709716797,-18.328125,-10.3203125,0.06689453125,-8.6015625
6457,1070,Squidbillies,279,-0.20896515250205994,-12.9375,-43.0,-25.125,-2.7781739234924316,-0.4134891629219055,-19.875,-10.4140625,0.06201171875,-8.8046875
6458,1070,Mika (singer),179,0.1975758671760559,-12.1875,-41.0,-26.0,-4.773850917816162,-0.36847227811813354,-19.828125,-9.09375,0.047607421875,-7.3828125
6459,1070,Bridget (Guilty Gear),504,0.6991020441055298,-12.0,-43.0,-24.5,-2.9063050746917725,-0.3748982846736908,-19.578125,-9.5625,0.05126953125,-8.515625
6460,1070,Charro!,36,0.25710034370422363,-12.125,-45.25,-25.125,-4.297000885009766,-0.5094467997550964,-19.171875,-9.640625,0.049072265625,-8.40625
6461,1070,Johnny Test,510,-0.17983578145503998,-12.5,-42.75,-24.375,-4.417483806610107,-0.3896936774253845,-19.28125,-9.40625,0.0556640625,-8.9140625
6462,1070,1939 St. Louis smog,231,-0.5471155643463135,-15.5625,-51.5,-26.125,-3.6360902786254883,-0.38054999709129333,-19.203125,-9.171875,0.08056640625,-8.734375
6463,1070,Conker's Pocket Tales,372,-0.2520253658294678,-13.5,-48.0,-25.375,-2.721719741821289,-0.3137248158454895,-20.90625,-11.109375,0.042724609375,-9.8828125
6464,1070,Smile (musical),56,0.3875475823879242,-11.625,-41.25,-20.5,-3.1041276454925537,-0.25283873081207275,-16.96875,-8.1796875,0.07421875,-5.671875
6465,1070,Let's trim our hair in accordance with the socialist lifestyle,514,-1.6818815469741821,-18.75,-63.25,-30.25,-5.3271965980529785,-0.5707278251647949,-21.25,-10.859375,0.043212890625,-10.734375
6466,1070,Threads (social network),305,-0.1621050387620926,-13.1875,-47.0,-21.25,-1.876816987991333,-0.2131621241569519,-17.640625,-7.328125,0.06982421875,-7.2109375
6467,1070,Yuri (genre),401,0.1443832963705063,-12.6875,-42.25,-24.125,-2.883768081665039,-0.2706981897354126,-18.75,-9.234375,0.06005859375,-7.87890625
6468,1070,Toyota Land Cruiser Prado,201,0.11842021346092224,-13.1875,-45.5,-25.5,-3.03670072555542,-0.2876051664352417,-20.34375,-9.75,0.047607421875,-8.953125
6469,1070,Advance Wars,322,0.29889392852783203,-12.375,-39.25,-23.0,-3.114680767059326,-0.31842875480651855,-19.703125,-9.9921875,0.05859375,-9.1953125
6470,1070,Assassination,968,-0.24949237704277039,-15.625,-44.25,-24.25,-4.31838321685791,-0.3732755184173584,-22.140625,-9.6796875,0.0595703125,-8.84375
6471,1070,Serbia national football team,908,0.3419540822505951,-12.1875,-45.5,-24.375,-2.2084546089172363,-0.35592734813690186,-19.296875,-10.0234375,0.050048828125,-8.09375
6472,1069,Armpit fetishism,196,-0.024059245362877846,-15.3125,-46.5,-21.25,1.95247220993042,-0.31835854053497314,-19.390625,-9.921875,0.06884765625,-8.359375
6473,1069,Uncle Ruckus,417,0.49393153190612793,-13.0,-40.25,-22.875,-1.9276416301727295,-0.2779213786125183,-19.34375,-9.4140625,0.05517578125,-8.8828125
6474,1069,Harry Styles,795,0.5319265127182007,-11.125,-39.25,-22.375,3.2332382202148438,-0.049802184104919434,-18.6875,-7.65625,0.07470703125,-8.0390625
6475,1069,Richard Osman,109,0.06807761639356613,-12.9375,-42.5,-22.375,2.092133045196533,-0.20637035369873047,-19.359375,-9.0078125,0.064453125,-8.1796875
6476,1069,Lemmy (software),217,0.18364419043064117,-13.5,-47.25,-24.5,-3.4203197956085205,-0.35929107666015625,-18.40625,-9.15625,0.0634765625,-8.3203125
6477,1069,John Tuggle,39,0.23050342500209808,-12.375,-46.5,-22.625,-1.246544361114502,-0.326763391494751,-17.84375,-9.2734375,0.0478515625,-9.2890625
6478,1069,Vodafone,309,-0.04305525869131088,-12.375,-43.25,-26.0,-2.0769362449645996,-0.3651996850967407,-20.921875,-10.4375,0.03662109375,-9.1875
6479,1069,Michael Stuhlbarg,144,0.23556971549987793,-12.75,-44.5,-24.5,-4.47173547744751,-0.3288816213607788,-19.8125,-8.8203125,0.05810546875,-8.6484375
6480,1069,Psychrolutidae,149,0.35715147852897644,-14.3125,-41.5,-24.125,-2.638794183731079,-0.45298171043395996,-20.453125,-8.3828125,0.046875,-9.96875
6481,1069,Harum Scarum (film),45,0.20264121890068054,-12.75,-43.25,-23.875,-2.680126190185547,-0.3836340308189392,-19.375,-11.34375,0.047119140625,-9.046875
6482,1069,Randy Orton,182,0.16844631731510162,-12.4375,-43.75,-25.25,-4.006775856018066,-0.3401505947113037,-19.84375,-9.890625,0.047607421875,-7.76953125
6483,1069,RRR,115,0.49139881134033203,-13.75,-40.75,-25.5,-4.72072696685791,-0.5715122222900391,-18.765625,-9.9921875,0.055419921875,-8.3046875
6484,1069,The Women (1939 film),729,0.5116622447967529,-12.9375,-43.0,-22.75,0.14308786392211914,-0.27220451831817627,-19.15625,-9.5546875,0.05517578125,-8.0390625
6485,1069,Gay Sex in the 70s,48,-0.04590534418821335,-16.5,-48.5,-24.625,-3.202247142791748,-0.4132276177406311,-18.53125,-9.90625,0.0693359375,-9.4765625
6486,1069,Cult,290,0.3343554437160492,-13.875,-39.0,-20.5,2.3646063804626465,-0.17796087265014648,-18.4375,-9.109375,0.07177734375,-7.7578125
6487,1069,American Gladiators,917,-0.3216817080974579,-13.1875,-42.75,-22.625,1.4138035774230957,-0.16916120052337646,-19.71875,-9.1171875,0.0654296875,-8.546875
6488,1068,Inter Miami CF,182,-0.01796395517885685,-12.875,-44.25,-23.625,0.6765842437744141,-0.3649888038635254,-19.96875,-9.234375,0.064453125,-7.81640625
6489,1068,Romford Greyhound Stadium,272,0.33688828349113464,-13.4375,-47.25,-24.875,-2.1191699504852295,-0.3581814765930176,-20.09375,-10.4375,0.044677734375,-9.46875
6490,1068,Tottenham Hotspur F.C.,348,0.14438362419605255,-11.9375,-43.5,-25.0,-1.5443482398986816,-0.3478776812553406,-18.40625,-10.078125,0.07177734375,-7.234375
6491,1068,Common cold,118,0.03214150667190552,-12.4375,-44.25,-24.0,-1.3830654621124268,-0.27825498580932617,-19.125,-7.75390625,0.07763671875,-8.796875
6492,1068,2016 National Hockey League All-Star Game,77,-0.45339539647102356,-14.375,-49.5,-24.875,-4.2030487060546875,-0.4560787081718445,-21.109375,-11.375,0.0546875,-8.6953125
6493,1068,New England Patriots,880,-0.09624828398227692,-12.0,-44.0,-25.75,-2.5039803981781006,-0.3249030113220215,-19.3125,-9.1328125,0.0654296875,-7.58984375
6494,1068,Spider cannibalism,287,-0.21783073246479034,-14.9375,-47.5,-26.0,-4.466641426086426,-0.3912928104400635,-21.78125,-10.765625,0.045654296875,-9.7890625
6495,1068,New York Mets,494,-0.30648401379585266,-12.25,-44.5,-24.625,-2.1532468795776367,-0.2921290397644043,-19.28125,-8.7109375,0.0634765625,-8.1953125
6496,1068,Leon S. Kennedy,833,0.3216901421546936,-12.875,-44.75,-25.125,-3.553994655609131,-0.2978780269622803,-19.140625,-9.328125,0.05859375,-8.1015625
6497,1068,Michel Foucault,1187,0.5825858116149902,-12.8125,-44.75,-23.375,-0.7828493118286133,-0.30907416343688965,-19.609375,-9.546875,0.06640625,-8.9375
6498,1068,Friendly fire,96,0.3318225145339966,-13.75,-45.5,-22.125,1.6190242767333984,-0.3734884262084961,-20.171875,-8.328125,0.06103515625,-7.30859375
6499,1068,Lou Albano,128,0.45087161660194397,-12.6875,-43.5,-24.0,-0.884540319442749,-0.2529184818267822,-18.71875,-9.390625,0.0556640625,-8.578125
6500,1067,Melodrama (Lorde album),177,0.160848006606102,-12.375,-45.75,-26.125,-4.669490337371826,-0.41262316703796387,-19.453125,-10.359375,0.053955078125,-8.65625
6501,1067,Godzilla 2000,249,-0.2710227072238922,-13.9375,-48.0,-23.75,-2.7475762367248535,-0.36960119009017944,-20.34375,-9.3671875,0.06591796875,-8.1953125
6502,1067,Swans (band),293,-0.2558249831199646,-13.125,-43.75,-25.5,-3.675596237182617,-0.4035540223121643,-19.34375,-9.8046875,0.05615234375,-8.4609375
6503,1067,Ate my balls,443,0.12348584830760956,-15.0,-46.25,-24.0,-3.4712843894958496,-0.4967661499977112,-19.5,-10.359375,0.055908203125,-8.546875
6504,1067,Prion,643,-0.034190524369478226,-14.3125,-46.25,-23.5,-2.28914213180542,-0.3211994171142578,-20.375,-9.15625,0.0498046875,-9.046875
6505,1067,Michael Bluth,56,0.6307124495506287,-12.6875,-40.0,-25.375,-3.025692939758301,-0.32994067668914795,-18.140625,-7.8984375,0.064453125,-7.8828125
6506,1067,Rear of the Year,174,-0.26975584030151367,-14.125,-43.5,-21.25,2.5786099433898926,-0.21311521530151367,-17.890625,-9.40625,0.076171875,-8.9140625
6507,1067,Chronicles of Elyria,188,-0.41793444752693176,-13.8125,-47.0,-25.0,-3.5733649730682373,-0.35545891523361206,-19.078125,-10.15625,0.050537109375,-9.4296875
6508,1067,Tristan da Cunha,250,-0.2558250427246094,-14.25,-44.25,-24.125,-2.528557538986206,-0.24005961418151855,-20.125,-9.515625,0.05712890625,-8.3359375
6509,1067,Linda Martini,164,0.23177042603492737,-12.125,-43.0,-25.625,0.30899906158447266,-0.27649569511413574,-18.4375,-8.6796875,0.06689453125,-8.5
6510,1067,Hangover,236,0.14754940569400787,-13.5,-42.0,-23.375,-2.7369205951690674,-0.3035743832588196,-19.171875,-7.4140625,0.06982421875,-7.6171875
6511,1067,Toby Ord,127,0.44073933362960815,-13.25,-43.25,-22.625,2.5394415855407715,-0.2105923295021057,-16.8125,-8.96875,0.07568359375,-9.2109375
6512,1067,Otherside Picnic,214,0.3292892277240753,-12.875,-42.25,-22.5,-0.2815585136413574,-0.2389392852783203,-18.96875,-8.546875,0.059814453125,-7.8828125
6513,1067,Robert Opel,55,0.3267561197280884,-13.5,-42.5,-20.125,-0.20325469970703125,-0.14319074153900146,-18.859375,-9.3671875,0.05615234375,-9.0859375
6514,1067,Hearts of Iron IV,228,0.10955564677715302,-12.5625,-41.75,-22.75,-1.4265825748443604,-0.32752394676208496,-19.65625,-10.40625,0.06494140625,-9.6640625
6515,1067,Levante (hosiery),187,-0.0411561019718647,-12.9375,-47.25,-25.125,-3.8217694759368896,-0.4111018180847168,-19.671875,-9.796875,0.046630859375,-9.3203125
6516,1067,Mary I of England,48,-0.0038540330715477467,-13.8125,-46.0,-23.625,-1.5216090679168701,-0.16334640979766846,-20.328125,-9.078125,0.042724609375,-8.59375
6517,1066,Cerence,14,0.5217944383621216,-11.9375,-40.5,-21.875,-1.0984508991241455,-0.2187896966934204,-18.765625,-9.15625,0.049560546875,-9.328125
6518,1066,Fatigue,96,0.3419540524482727,-12.4375,-39.75,-19.75,4.69968843460083,-0.09848546981811523,-19.1875,-7.984375,0.076171875,-6.3359375
6519,1066,NationStates,197,0.10385601222515106,-13.625,-40.75,-22.125,-0.07659244537353516,-0.22833871841430664,-17.859375,-5.9453125,0.055419921875,-8.2890625
6520,1066,Texas Rangers (baseball),494,-0.23682750761508942,-13.0,-47.5,-25.625,-3.105027198791504,-0.2886850833892822,-18.703125,-9.828125,0.05615234375,-7.46484375
6521,1066,Battle of Antietam,162,-0.2621574103832245,-14.3125,-47.0,-25.375,-4.538113594055176,-0.2785841226577759,-20.0625,-10.625,0.058837890625,-9.2421875
6522,1066,Harry Potter fandom,1093,0.3723500669002533,-12.0,-41.0,-21.875,1.737661361694336,-0.06639182567596436,-19.0,-6.8828125,0.0673828125,-5.6953125
6523,1066,Android 21,139,0.19757594168186188,-12.375,-45.0,-24.75,-3.0991549491882324,-0.37716609239578247,-19.03125,-9.578125,0.053955078125,-8.6484375
6524,1066,Paul Pierce,933,-0.16083821654319763,-12.0625,-45.0,-24.5,-2.0603368282318115,-0.3426966667175293,-19.8125,-9.59375,0.053466796875,-9.0
6525,1066,Chikan (body contact),157,0.20644043385982513,-14.3125,-42.5,-23.875,-5.69908332824707,-0.2918294072151184,-18.84375,-7.5703125,0.0634765625,-5.34375
6526,1066,Fever,231,0.30522632598876953,-13.5,-40.75,-24.375,-3.3617372512817383,-0.34854280948638916,-20.625,-9.828125,0.0732421875,-7.5078125
6527,1066,Ages of consent in Asia,302,-0.9523897767066956,-18.875,-52.0,-27.375,-5.399166584014893,-0.30904948711395264,-20.609375,-10.671875,0.06396484375,-8.6953125
6528,1066,Sinking of the Titanic,573,-0.3368799686431885,-14.625,-46.0,-25.75,-5.8993635177612305,-0.3565171957015991,-21.875,-10.53125,0.0576171875,-8.75
6529,1066,Bitconnect,250,0.22543813288211823,-13.625,-44.25,-24.5,-5.016606330871582,-0.42801985144615173,-19.765625,-10.1875,0.05126953125,-9.8515625
6530,1066,Email spam,72,-0.4255334436893463,-13.1875,-46.5,-25.75,-3.010890245437622,-0.3668825626373291,-20.125,-10.171875,0.0732421875,-6.16796875
6531,1065,Nana Kitade,168,0.4762013256549835,-12.625,-41.5,-25.0,-2.265526533126831,-0.34695619344711304,-19.328125,-9.125,0.04150390625,-8.0234375
6532,1065,Battle of Hemmingstedt,239,-0.1887013465166092,-13.875,-43.25,-25.375,-3.8619680404663086,-0.3120855391025543,-19.28125,-10.546875,0.052978515625,-9.6015625
6533,1065,Premium-rate telephone number,62,-0.4331318140029907,-14.125,-48.0,-24.25,-2.5965065956115723,-0.26650530099868774,-20.546875,-9.484375,0.05029296875,-6.96484375
6534,1065,"Fair, then Partly Piggy",176,-0.4685938358306885,-15.3125,-47.25,-23.5,-0.37145376205444336,-0.3591518998146057,-18.3125,-9.3125,0.052490234375,-8.6015625
6535,1065,Grief,264,0.663640022277832,-13.4375,-39.5,-17.75,3.1939802169799805,-0.02877919375896454,-19.390625,-7.296875,0.080078125,-5.55859375
6536,1065,Last Dinosaurs,218,-0.020417409017682076,-13.3125,-41.0,-23.25,-1.119596004486084,-0.28935909271240234,-19.390625,-7.828125,0.0556640625,-8.4765625
6537,1065,Teen Wolf (franchise),136,-0.10321265459060669,-13.125,-43.25,-24.75,-4.381054401397705,-0.3158499598503113,-18.984375,-9.734375,0.054931640625,-8.53125
6538,1065,Sydney FC,1300,-0.04843844100832939,-12.1875,-44.5,-25.375,-2.1983697414398193,-0.47885510325431824,-19.75,-9.4765625,0.049560546875,-8.4921875
6539,1065,YouTube Premium,121,-0.04337284341454506,-12.625,-44.5,-23.625,-3.2803726196289062,-0.2731553316116333,-18.96875,-8.421875,0.051025390625,-8.40625
6540,1065,Latrodectus,328,0.5547235012054443,-13.75,-41.25,-25.375,-2.3912761211395264,-0.42269784212112427,-20.828125,-10.34375,0.0478515625,-9.2578125
6541,1064,Mathmos,138,0.25456663966178894,-13.5,-45.0,-22.75,-2.5635340213775635,-0.2960171401500702,-19.203125,-8.265625,0.07080078125,-9.40625
6542,1064,The Trouble with Girls (film),28,0.23556989431381226,-13.6875,-46.75,-22.5,-1.4777088165283203,-0.34502893686294556,-18.921875,-11.2109375,0.052490234375,-8.8671875
6543,1064,Cape Feare,88,-0.1044805496931076,-13.4375,-43.25,-24.875,-2.0358948707580566,-0.3616301417350769,-19.25,-10.3515625,0.064453125,-7.47265625
6544,1064,Aaron Ramsey,253,0.09309062361717224,-12.25,-43.25,-25.25,-3.284834861755371,-0.31414198875427246,-19.625,-9.5625,0.04638671875,-8.8984375
6545,1064,Self-immolation,332,0.07979290932416916,-14.5,-45.25,-25.5,-4.667386054992676,-0.282657653093338,-19.984375,-10.265625,0.06640625,-9.6875
6546,1064,Marlboro,201,-0.17983560264110565,-13.3125,-43.0,-25.875,-2.747227907180786,-0.3388292193412781,-19.3125,-8.28125,0.045654296875,-8.7890625
6547,1064,Arizona Cardinals,225,-0.415401428937912,-12.375,-46.0,-25.75,-0.5216379165649414,-0.30390819907188416,-18.6875,-9.484375,0.060791015625,-8.640625
6548,1064,Triple H,186,0.6053821444511414,-11.9375,-40.5,-24.25,0.07809305191040039,-0.4131876230239868,-19.8125,-10.015625,0.0595703125,-8.1328125
6549,1064,Collyer brothers,77,0.1253862977027893,-13.5,-39.25,-24.125,0.9655523300170898,-0.2738598883152008,-20.75,-10.203125,0.05126953125,-9.3984375
6550,1064,Jimmy Carter UFO incident,184,-0.26848968863487244,-14.625,-48.5,-24.875,-1.4326791763305664,-0.26277491450309753,-20.078125,-10.0390625,0.057861328125,-8.96875
6551,1064,Conor McGregor,305,0.1975753754377365,-12.125,-43.25,-25.375,-2.0154454708099365,-0.2478177547454834,-20.21875,-9.0390625,0.052978515625,-7.9453125
6552,1064,Ghost Master,90,0.33688828349113464,-13.125,-45.75,-23.75,-0.16959714889526367,-0.3642479181289673,-19.015625,-9.59375,0.06494140625,-8.6328125
6553,1064,"Bakırlı, Gönen",36,-0.4154013991355896,-15.0,-51.5,-24.125,0.9042918682098389,-0.40690016746520996,-19.609375,-10.578125,0.0301513671875,-8.234375
6554,1064,Mormons,360,0.4078112244606018,-13.5,-43.25,-24.625,-3.1072006225585938,-0.2839425802230835,-19.359375,-10.46875,0.05615234375,-8.7734375
6555,1064,Vaginal flatulence,1169,-0.054137878119945526,-14.5,-44.5,-23.5,-1.9771835803985596,-0.3710753917694092,-19.890625,-10.3515625,0.056640625,-8.65625
6556,1063,Rikishi (wrestler),217,-0.09941385686397552,-13.875,-47.25,-26.875,-5.246669769287109,-0.45778214931488037,-19.765625,-9.3203125,0.038330078125,-7.48046875
6557,1063,Urho Kekkonen,177,0.22797049582004547,-13.4375,-44.0,-25.5,-2.667020797729492,-0.2593059539794922,-19.765625,-9.1640625,0.040283203125,-9.1953125
6558,1063,Árpád dynasty,188,0.6433765292167664,-13.3125,-46.25,-24.25,-1.943126916885376,-0.3886941373348236,-20.6875,-9.65625,0.030029296875,-9.2265625
6559,1063,Corn smut,30,0.03309103846549988,-12.6875,-44.75,-24.0,-4.553936958312988,-0.4206564426422119,-19.390625,-9.6640625,0.06103515625,-7.2734375
6560,1063,Kemalism,165,0.5192618370056152,-12.75,-43.5,-21.875,0.024062156677246094,-0.21991388499736786,-18.625,-9.1875,0.04345703125,-7.09765625
6561,1063,Rhett & Link,109,0.31789159774780273,-12.4375,-39.5,-20.875,6.977209568023682,-0.13162179291248322,-18.4375,-7.4375,0.07568359375,-7.90234375
6562,1063,Godzilla x Kong: The New Empire,200,-0.06521892547607422,-13.375,-48.0,-25.125,-1.8888044357299805,-0.340618371963501,-20.078125,-10.046875,0.0595703125,-9.09375
6563,1063,Euromaidan,237,-0.09371525794267654,-14.125,-43.75,-23.375,-3.033888101577759,-0.3070274889469147,-19.6875,-9.5390625,0.05126953125,-9.359375
6564,1063,Chuvashia,217,0.03625746816396713,-12.875,-45.25,-24.25,-2.0456366539001465,-0.4088149666786194,-20.78125,-9.625,0.04150390625,-8.5625
6565,1063,Slavoj Žižek,216,0.5141958594322205,-12.375,-39.75,-22.375,2.390535354614258,-0.2858772873878479,-18.296875,-9.203125,0.0732421875,-8.203125
6566,1063,Eric Cantona,203,0.12158671766519547,-12.1875,-40.75,-24.25,-1.4487104415893555,-0.3301870822906494,-19.34375,-9.5390625,0.058837890625,-7.45703125
6567,1063,Vinland Saga (manga),499,-0.010206649079918861,-13.0625,-47.25,-26.0,-4.570304870605469,-0.4112395644187927,-19.1875,-10.59375,0.052001953125,-9.0390625
6568,1063,Elemental (2023 film),281,0.30395978689193726,-12.5,-43.75,-24.125,-3.0979249477386475,-0.4287479817867279,-19.796875,-10.046875,0.05712890625,-9.0703125
6569,1063,Animal roleplay,716,-0.30901747941970825,-14.125,-47.0,-22.375,-0.8678579330444336,-0.284147173166275,-19.5,-7.8125,0.0673828125,-8.7265625
6570,1063,Beer riots in Bavaria,18,-0.4002033472061157,-15.0625,-51.0,-25.0,-0.8077058792114258,-0.2712043225765228,-17.46875,-9.90625,0.0888671875,-8.734375
6571,1062,Breast torture,427,-0.5217857956886292,-18.125,-48.0,-26.75,-4.62556266784668,-0.5215847492218018,-19.90625,-11.1171875,0.052001953125,-10.2734375
6572,1062,Nipple discharge,132,-0.2520257532596588,-16.625,-48.5,-24.0,-2.5103418827056885,-0.38066935539245605,-20.265625,-9.8984375,0.051513671875,-8.5
6573,1062,Xuxa,77,-0.25075915455818176,-12.375,-40.25,-22.75,1.4918160438537598,-0.23740233480930328,-18.25,-8.3984375,0.061279296875,-7.546875
6574,1062,Daddy Issues,638,0.5445911288261414,-13.9375,-41.5,-22.875,-1.380582332611084,-0.2384195625782013,-18.53125,-7.78515625,0.0791015625,-5.0625
6575,1062,Carrot Top,195,0.09625700116157532,-11.875,-39.5,-25.5,-2.4741337299346924,-0.41838139295578003,-19.375,-9.390625,0.055908203125,-9.546875
6576,1062,Cristiano Ronaldo,1130,0.47113507986068726,-11.0,-39.75,-24.5,-1.9588303565979004,-0.2515990138053894,-19.8125,-8.953125,0.060791015625,-6.90234375
6577,1062,Social Democratic Party of Germany,123,0.27483072876930237,-13.125,-47.25,-26.25,-3.4272875785827637,-0.39664819836616516,-19.734375,-9.8046875,0.051513671875,-8.9296875
6578,1062,Brainwashing,304,0.1722458004951477,-13.75,-43.0,-22.0,-0.0904397964477539,-0.2936643958091736,-19.78125,-10.25,0.0634765625,-8.328125
6579,1061,Lack of physical education,81,-0.4660603106021881,-14.4375,-48.25,-24.75,-4.622220993041992,-0.32698163390159607,-19.640625,-9.2734375,0.076171875,-8.6171875
6580,1061,Arizona Coyotes,166,-0.4609949290752411,-13.1875,-46.0,-26.125,-3.7663497924804688,-0.3930814564228058,-19.90625,-10.21875,0.051025390625,-8.59375
6581,1061,No Game No Life,130,0.3824818730354309,-12.5625,-42.0,-20.625,-0.7117743492126465,-0.1894107311964035,-19.890625,-9.484375,0.068359375,-7.32421875
6582,1061,Pickup artist,233,0.3343556523323059,-14.3125,-44.25,-22.25,-0.6576671600341797,-0.24961648881435394,-19.53125,-9.5625,0.0712890625,-8.46875
6583,1061,Procuring (prostitution),266,-0.11397916078567505,-16.5,-43.75,-24.75,-3.929795265197754,-0.33621925115585327,-20.484375,-9.8359375,0.06103515625,-9.8046875
